ts,current_bytes,peak_bytes
1781156216,2318839808,2566107136
1781156217,2319183872,2566107136
1781156218,2318790656,2566107136
1781156219,2319138816,2566107136
1781156220,2318778368,2566107136
1781156221,2319351808,2566107136
1781156222,2318786560,2566107136
1781156223,2319208448,2566107136
1781156224,2318888960,2566107136
1781156225,2319077376,2566107136
1781156226,2320646144,2566107136
1781156227,2320883712,2566107136
1781156228,2320359424,2566107136
1781156229,2320625664,2566107136
1781156230,2320371712,2566107136
1781156231,2320629760,2566107136
1781156232,2320637952,2566107136
1781156233,2320363520,2566107136
1781156234,2321141760,2566107136
1781156235,2320101376,2566107136
1781156236,2318995456,2566107136
1781156237,2319183872,2566107136
1781156238,2319745024,2566107136
1781156239,2319556608,2566107136
1781156240,2334445568,2566107136
1781156241,2334150656,2566107136
1781156242,2333409280,2566107136
1781156243,2335297536,2566107136
1781156244,2334035968,2566107136
1781156245,2334466048,2566107136
1781156246,2334007296,2566107136
1781156247,2333401088,2566107136
1781156248,2333478912,2566107136
1781156249,2333483008,2566107136
1781156250,2319945728,2566107136
1781156251,2319429632,2566107136
1781156252,2319785984,2566107136
1781156253,2319622144,2566107136
1781156254,2319728640,2566107136
1781156255,2320150528,2566107136
1781156256,2319638528,2566107136
1781156257,2319499264,2566107136
1781156258,2319179776,2566107136
1781156259,2319405056,2566107136
1781156260,2319474688,2566107136
1781156261,2319192064,2566107136
1781156262,2319450112,2566107136
1781156263,2319319040,2566107136
1781156264,2319585280,2566107136
1781156265,2319187968,2566107136
1781156266,2319892480,2566107136
1781156267,2319597568,2566107136
1781156268,2319663104,2566107136
1781156269,2319523840,2566107136
1781156270,2319601664,2566107136
1781156271,2319364096,2566107136
1781156272,2319204352,2566107136
1781156273,2319536128,2566107136
1781156274,2319425536,2566107136
1781156275,2336223232,2566107136
1781156276,2335207424,2566107136
1781156277,2336223232,2566107136
1781156278,2336161792,2566107136
1781156279,2336411648,2566107136
1781156280,2338406400,2566107136
1781156281,2335842304,2566107136
1781156282,2335817728,2566107136
1781156283,2336202752,2566107136
1781156284,2335809536,2566107136
1781156285,2322051072,2566107136
1781156286,2321960960,2566107136
1781156287,2321793024,2566107136
1781156288,2321580032,2566107136
1781156289,2321788928,2566107136
1781156291,2321575936,2566107136
1781156292,2321580032,2566107136
1781156293,2321326080,2566107136
1781156294,2321649664,2566107136
1781156295,2321317888,2566107136
1781156296,2321334272,2566107136
1781156297,2321993728,2566107136
1781156298,2321711104,2566107136
1781156299,2321592320,2566107136
1781156300,2321317888,2566107136
1781156301,2321657856,2566107136
1781156302,2321297408,2566107136
1781156303,2321575936,2566107136
1781156304,2322345984,2566107136
1781156305,2324901888,2566107136
1781156306,2323517440,2566107136
1781156307,2323718144,2566107136
1781156308,2324271104,2566107136
1781156309,2326278144,2566107136
1781156310,2324860928,2566107136
1781156311,2324578304,2566107136
1781156312,2324377600,2566107136
1781156313,2324865024,2566107136
1781156314,2324545536,2566107136
1781156315,2324320256,2566107136
1781156316,2324475904,2566107136
1781156317,2324312064,2566107136
1781156318,2324267008,2566107136
1781156319,2323968000,2566107136
1781156320,2324467712,2566107136
1781156321,2324307968,2566107136
1781156322,2323697664,2566107136
1781156323,2324430848,2566107136
1781156324,2324504576,2566107136
1781156325,2324439040,2566107136
1781156326,2324254720,2566107136
1781156327,2324865024,2566107136
1781156328,2324815872,2566107136
1781156329,2324791296,2566107136
1781156330,2323931136,2566107136
1781156331,2324688896,2566107136
1781156332,2323922944,2566107136
1781156333,2324246528,2566107136
1781156334,2323722240,2566107136
1781156335,2324074496,2566107136
1781156336,2324332544,2566107136
1781156337,2323877888,2566107136
1781156338,2324840448,2566107136
1781156339,2324008960,2566107136
1781156340,2326192128,2566107136
1781156341,2323779584,2566107136
1781156342,2324291584,2566107136
1781156343,2323763200,2566107136
1781156344,2323759104,2566107136
1781156345,2324267008,2566107136
1781156346,2323763200,2566107136
1781156347,2324279296,2566107136
1781156348,2323755008,2566107136
1781156349,2325041152,2566107136
1781156350,2324672512,2566107136
1781156351,2324979712,2566107136
1781156352,2325426176,2566107136
1781156353,2324918272,2566107136
1781156354,2324946944,2566107136
1781156355,2325118976,2566107136
1781156356,2324213760,2566107136
1781156357,2324189184,2566107136
1781156358,2323959808,2566107136
1781156359,2323951616,2566107136
1781156360,2339291136,2566107136
1781156361,2339172352,2566107136
1781156363,2338775040,2566107136
1781156364,2339528704,2566107136
1781156365,2339778560,2566107136
1781156366,2340581376,2566107136
1781156367,2338869248,2566107136
1781156368,2338680832,2566107136
1781156369,2338840576,2566107136
1781156370,2339495936,2566107136
1781156371,2325032960,2566107136
1781156372,2325458944,2566107136
1781156373,2324926464,2566107136
1781156374,2324660224,2566107136
1781156375,2324824064,2566107136
1781156376,2324647936,2566107136
1781156377,2324774912,2566107136
1781156378,2325073920,2566107136
1781156379,2325196800,2566107136
1781156380,2325172224,2566107136
1781156381,2324840448,2566107136
1781156382,2327502848,2566107136
1781156383,2325987328,2566107136
1781156384,2325602304,2566107136
1781156385,2324807680,2566107136
1781156386,2324832256,2566107136
1781156387,2324623360,2566107136
1781156388,2325004288,2566107136
1781156389,2324922368,2566107136
1781156390,2324893696,2566107136
1781156391,2324852736,2566107136
1781156392,2325237760,2566107136
1781156393,2324635648,2566107136
1781156394,2324709376,2566107136
1781156395,2324959232,2566107136
1781156396,2324639744,2566107136
1781156397,2324869120,2566107136
1781156398,2324959232,2566107136
1781156399,2324729856,2566107136
1781156400,2347282432,2566107136
1781156401,2346721280,2566107136
1781156402,2346262528,2566107136
1781156403,2346606592,2566107136
1781156404,2346991616,2566107136
1781156405,2346487808,2566107136
1781156406,2346270720,2566107136
1781156407,2347028480,2566107136
1781156408,2346672128,2566107136
1781156409,2346577920,2566107136
1781156410,2332872704,2566107136
1781156411,2331906048,2566107136
1781156412,2331533312,2566107136
1781156413,2331164672,2566107136
1781156414,2331172864,2566107136
1781156415,2331262976,2566107136
1781156416,2331140096,2566107136
1781156417,2330537984,2566107136
1781156418,2330972160,2566107136
1781156419,2330644480,2566107136
1781156420,2330660864,2566107136
1781156421,2330656768,2566107136
1781156422,2330525696,2566107136
1781156423,2330521600,2566107136
1781156424,2330943488,2566107136
1781156425,2330554368,2566107136
1781156426,2330595328,2566107136
1781156427,2330603520,2566107136
1781156428,2331025408,2566107136
1781156429,2330648576,2566107136
1781156430,2330640384,2566107136
1781156431,2330767360,2566107136
1781156432,2330554368,2566107136
1781156433,2330705920,2566107136
1781156434,2330636288,2566107136
1781156435,2330812416,2566107136
1781156436,2330759168,2566107136
1781156437,2331226112,2566107136
1781156438,2330701824,2566107136
1781156439,2330787840,2566107136
1781156440,2330718208,2566107136
1781156441,2330828800,2566107136
1781156442,2331156480,2566107136
1781156443,2330730496,2566107136
1781156444,2330996736,2566107136
1781156445,2331058176,2566107136
1781156446,2330701824,2566107136
1781156447,2330689536,2566107136
1781156448,2331144192,2566107136
1781156449,2330845184,2566107136
1781156450,2330955776,2566107136
1781156451,2330587136,2566107136
1781156452,2330615808,2566107136
1781156453,2330619904,2566107136
1781156454,2330611712,2566107136
1781156455,2330615808,2566107136
1781156456,2330877952,2566107136
1781156457,2330607616,2566107136
1781156458,2330652672,2566107136
1781156459,2331287552,2566107136
1781156460,2330644480,2566107136
1781156461,2330619904,2566107136
1781156462,2330947584,2566107136
1781156463,2330959872,2566107136
1781156464,2330693632,2566107136
1781156465,2330726400,2566107136
1781156466,2330980352,2566107136
1781156467,2331299840,2566107136
1781156468,2330791936,2566107136
1781156469,2331340800,2566107136
1781156470,2330738688,2566107136
1781156471,2331508736,2566107136
1781156472,2330816512,2566107136
1781156473,2331168768,2566107136
1781156474,2330660864,2566107136
1781156475,2330988544,2566107136
1781156476,2330648576,2566107136
1781156477,2331086848,2566107136
1781156478,2331172864,2566107136
1781156479,2330624000,2566107136
1781156480,2331267072,2566107136
1781156481,2330910720,2566107136
1781156482,2331529216,2566107136
1781156483,2331160576,2566107136
1781156484,2379321344,2566107136
1781156485,2523086848,2566107136
1781156486,2522763264,2566107136
1781156487,2522771456,2566107136
1781156488,2523238400,2566107136
1781156490,2523226112,2566107136
1781156491,2522796032,2566107136
1781156492,2522750976,2566107136
1781156493,2518179840,2566107136
1781156494,2518183936,2566107136
1781156495,2517839872,2566107136
1781156496,2499141632,2566107136
1781156497,2499149824,2566107136
1781156498,2499149824,2566107136
1781156499,2499149824,2566107136
1781156500,2499149824,2566107136
1781156501,2499153920,2566107136
1781156502,2499117056,2566107136
1781156503,2498686976,2566107136
1781156504,2498682880,2566107136
1781156505,2498682880,2566107136
1781156506,2498686976,2566107136
1781156507,2498686976,2566107136
1781156508,2498682880,2566107136
1781156509,2498682880,2566107136
1781156510,2498682880,2566107136
1781156511,2498686976,2566107136
1781156512,2498682880,2566107136
1781156513,2498674688,2566107136
1781156514,2498674688,2566107136
1781156515,2498666496,2566107136
1781156516,2498666496,2566107136
1781156517,2498666496,2566107136
1781156518,2498666496,2566107136
1781156519,2498666496,2566107136
1781156520,2498666496,2566107136
1781156521,2498666496,2566107136
1781156522,2498666496,2566107136
1781156523,2498666496,2566107136
1781156524,2498650112,2566107136
1781156525,2498654208,2566107136
1781156526,2498654208,2566107136
1781156527,2498654208,2566107136
1781156528,2498654208,2566107136
1781156529,2498658304,2566107136
1781156530,2498658304,2566107136
1781156531,2499178496,2566107136
1781156532,2499174400,2566107136
1781156533,2498666496,2566107136
1781156534,2499178496,2566107136
1781156535,2498654208,2566107136
1781156536,2498654208,2566107136
1781156537,2498654208,2566107136
1781156538,2498658304,2566107136
1781156539,2498658304,2566107136
1781156540,2498658304,2566107136
1781156541,2498654208,2566107136
1781156542,2498654208,2566107136
1781156543,2498760704,2566107136
1781156544,2498756608,2566107136
1781156545,2498752512,2566107136
1781156546,2498756608,2566107136
1781156547,2498752512,2566107136
1781156548,2498752512,2566107136
1781156549,2498752512,2566107136
1781156550,2498752512,2566107136
1781156551,2498752512,2566107136
1781156552,2498740224,2566107136
1781156553,2498736128,2566107136
1781156554,2498736128,2566107136
1781156555,2498736128,2566107136
1781156556,2498736128,2566107136
1781156557,2498740224,2566107136
1781156558,2498736128,2566107136
1781156559,2498711552,2566107136
1781156560,2499760128,2566107136
1781156561,2499010560,2566107136
1781156562,2498969600,2566107136
1781156563,2498928640,2566107136
1781156564,2498932736,2566107136
1781156565,2498940928,2566107136
1781156566,2498678784,2566107136
1781156567,2499141632,2566107136
1781156568,2499141632,2566107136
1781156569,2499141632,2566107136
1781156570,2499141632,2566107136
1781156571,2499141632,2566107136
1781156572,2499141632,2566107136
1781156573,2499395584,2566107136
1781156574,2499133440,2566107136
1781156575,2499375104,2566107136
1781156576,2499072000,2566107136
1781156577,2499485696,2566107136
1781156578,2499485696,2566107136
1781156579,2499493888,2566107136
1781156580,2499493888,2566107136
1781156581,2499489792,2566107136
1781156582,2499493888,2566107136
1781156583,2499477504,2566107136
1781156585,2499469312,2566107136
1781156586,2499469312,2566107136
1781156587,2499477504,2566107136
1781156588,2498592768,2566107136
1781156589,2498592768,2566107136
1781156590,2498617344,2566107136
1781156591,2498609152,2566107136
1781156592,2498613248,2566107136
1781156593,2498609152,2566107136
1781156594,2498617344,2566107136
1781156595,2498613248,2566107136
1781156596,2498613248,2566107136
1781156597,2498613248,2566107136
1781156598,2498617344,2566107136
1781156599,2498613248,2566107136
1781156600,2498621440,2566107136
1781156601,2498621440,2566107136
1781156602,2498617344,2566107136
1781156603,2498609152,2566107136
1781156604,2498613248,2566107136
1781156605,2498613248,2566107136
1781156606,2498670592,2566107136
1781156607,2498682880,2566107136
1781156608,2498686976,2566107136
1781156609,2498682880,2566107136
1781156610,2498686976,2566107136
1781156611,2498686976,2566107136
1781156612,2498686976,2566107136
1781156613,2498691072,2566107136
1781156614,2498691072,2566107136
1781156615,2498691072,2566107136
1781156616,2498678784,2566107136
1781156617,2498691072,2566107136
1781156618,2498686976,2566107136
1781156619,2498686976,2566107136
1781156620,2498695168,2566107136
1781156621,2498695168,2566107136
1781156622,2498666496,2566107136
1781156623,2498695168,2566107136
1781156624,2498703360,2566107136
1781156625,2498703360,2566107136
1781156626,2498703360,2566107136
1781156627,2498699264,2566107136
1781156628,2498703360,2566107136
1781156629,2498691072,2566107136
1781156630,2498703360,2566107136
1781156631,2498699264,2566107136
1781156632,2498699264,2566107136
1781156633,2498703360,2566107136
1781156634,2498699264,2566107136
1781156635,2498699264,2566107136
1781156636,2498641920,2566107136
1781156637,2498641920,2566107136
1781156638,2498641920,2566107136
1781156639,2498641920,2566107136
1781156640,2498641920,2566107136
1781156641,2498637824,2566107136
1781156642,2498641920,2566107136
1781156643,2498646016,2566107136
1781156644,2498641920,2566107136
1781156645,2498641920,2566107136
1781156646,2498904064,2566107136
1781156647,2498641920,2566107136
1781156648,2498641920,2566107136
1781156649,2498641920,2566107136
1781156650,2498641920,2566107136
1781156651,2498637824,2566107136
1781156652,2498646016,2566107136
1781156653,2498646016,2566107136
1781156654,2498650112,2566107136
1781156655,2498646016,2566107136
1781156656,2498650112,2566107136
1781156657,2498646016,2566107136
1781156658,2499694592,2566107136
1781156660,2499432448,2566107136
1781156661,2498658304,2566107136
1781156662,2498637824,2566107136
1781156663,2498916352,2566107136
1781156664,2498924544,2566107136
1781156665,2498662400,2566107136
1781156666,2498715648,2566107136
1781156667,2498719744,2566107136
1781156668,2498719744,2566107136
1781156669,2498727936,2566107136
1781156670,2498723840,2566107136
1781156671,2498732032,2566107136
1781156672,2498723840,2566107136
1781156673,2498723840,2566107136
1781156674,2498727936,2566107136
1781156675,2498727936,2566107136
1781156676,2498736128,2566107136
1781156677,2498883584,2566107136
1781156678,2499121152,2566107136
1781156679,2498895872,2566107136
1781156680,2499375104,2566107136
1781156681,2499207168,2566107136
1781156682,2498867200,2566107136
1781156683,2498871296,2566107136
1781156684,2498871296,2566107136
1781156685,2498875392,2566107136
1781156686,2499543040,2566107136
1781156687,2499538944,2566107136
1781156688,2499551232,2566107136
1781156689,2499063808,2566107136
1781156690,2499018752,2566107136
1781156691,2499014656,2566107136
1781156692,2499006464,2566107136
1781156693,2499002368,2566107136
1781156694,2499002368,2566107136
1781156695,2499002368,2566107136
1781156696,2499002368,2566107136
1781156697,2504331264,2566107136
1781156698,2524651520,2566107136
1781156699,2522300416,2566107136
1781156700,2523881472,2566107136
1781156701,2522288128,2566107136
1781156702,2523422720,2566107136
1781156703,2522808320,2566107136
1781156704,2522255360,2566107136
1781156705,2522247168,2566107136
1781156706,2522636288,2566107136
1781156707,2522329088,2566107136
1781156708,2521501696,2566107136
1781156709,2520645632,2566107136
1781156710,2520055808,2566107136
1781156711,2520862720,2566107136
1781156712,2520551424,2566107136
1781156713,2520309760,2566107136
1781156714,2519965696,2566107136
1781156715,2520563712,2566107136
1781156716,2520199168,2566107136
1781156717,2519998464,2566107136
1781156718,2520023040,2566107136
1781156719,2520281088,2566107136
1781156720,2519855104,2566107136
1781156721,2520023040,2566107136
1781156722,2520764416,2566107136
1781156723,2520502272,2566107136
1781156724,2520911872,2566107136
1781156725,2520371200,2566107136
1781156726,2520379392,2566107136
1781156727,2520563712,2566107136
1781156728,2522361856,2566107136
1781156729,2520801280,2566107136
1781156730,2521358336,2566107136
1781156731,2521239552,2566107136
1781156733,2532569088,2566107136
1781156734,2523557888,2566107136
1781156735,2525335552,2566107136
1781156736,2523971584,2566107136
1781156737,2524741632,2566107136
1781156738,2522718208,2566107136
1781156739,2529984512,2566107136
1781156740,2530275328,2566107136
1781156741,2530177024,2566107136
1781156742,2523607040,2566107136
1781156743,2523295744,2566107136
1781156744,2523516928,2566107136
1781156745,2523070464,2566107136
1781156746,2523312128,2566107136
1781156747,2523115520,2566107136
1781156748,2523262976,2566107136
1781156749,2523062272,2566107136
1781156750,2524352512,2566107136
1781156751,2523181056,2566107136
1781156752,2523201536,2566107136
1781156753,2523742208,2566107136
1781156754,2522853376,2566107136
1781156755,2523103232,2566107136
1781156756,2522865664,2566107136
1781156757,2523365376,2566107136
1781156758,2523660288,2566107136
1781156759,2523631616,2566107136
1781156760,2523209728,2566107136
1781156761,2522947584,2566107136
1781156762,2523361280,2566107136
1781156763,2522927104,2566107136
1781156764,2523348992,2566107136
1781156765,2523013120,2566107136
1781156766,2523791360,2566107136
1781156767,2523439104,2566107136
1781156768,2522935296,2566107136
1781156769,2523734016,2566107136
1781156770,2522943488,2566107136
1781156771,2524995584,2566107136
1781156772,2523443200,2566107136
1781156773,2523590656,2566107136
1781156774,2523041792,2566107136
1781156775,2525360128,2566107136
1781156776,2523029504,2566107136
1781156777,2524897280,2566107136
1781156778,2523516928,2566107136
1781156779,2523029504,2566107136
1781156780,2523381760,2566107136
1781156781,2523279360,2566107136
1781156782,2522923008,2566107136
1781156783,2523525120,2566107136
1781156784,2523566080,2566107136
1781156785,2523344896,2566107136
1781156786,2523049984,2566107136
1781156787,2523353088,2566107136
1781156788,2523086848,2566107136
1781156789,2523713536,2566107136
1781156790,2522836992,2566107136
1781156791,2523086848,2566107136
1781156792,2523160576,2566107136
1781156793,2522832896,2566107136
1781156794,2523480064,2566107136
1781156795,2523049984,2566107136
1781156796,2522836992,2566107136
1781156797,2523590656,2566107136
1781156798,2522841088,2566107136
1781156799,2523299840,2566107136
1781156800,2523578368,2566107136
1781156801,2522968064,2566107136
1781156802,2522832896,2566107136
1781156803,2522918912,2566107136
1781156804,2523365376,2566107136
1781156805,2523693056,2566107136
1781156806,2523545600,2566107136
1781156808,2523111424,2566107136
1781156809,2522861568,2566107136
1781156810,2523193344,2566107136
1781156811,2523111424,2566107136
1781156812,2523271168,2566107136
1781156813,2523688960,2566107136
1781156814,2523533312,2566107136
1781156815,2523213824,2566107136
1781156816,2523140096,2566107136
1781156817,2523152384,2566107136
1781156818,2523168768,2566107136
1781156819,2523414528,2566107136
1781156820,2523148288,2566107136
1781156821,2523058176,2566107136
1781156822,2522935296,2566107136
1781156823,2522890240,2566107136
1781156824,2522910720,2566107136
1781156825,2523131904,2566107136
1781156826,2523127808,2566107136
1781156827,2523136000,2566107136
1781156828,2522890240,2566107136
1781156829,2522882048,2566107136
1781156830,2523213824,2566107136
1781156831,2523418624,2566107136
1781156832,2533048320,2566107136
1781156833,2531180544,2566107136
1781156834,2529767424,2566107136
1781156835,2531037184,2566107136
1781156836,2529628160,2566107136
1781156837,2529005568,2566107136
1781156838,2529251328,2566107136
1781156839,2529660928,2566107136
1781156840,2529431552,2566107136
1781156841,2529026048,2566107136
1781156842,2528669696,2566107136
1781156843,2527854592,2566107136
1781156844,2527514624,2566107136
1781156845,2527109120,2566107136
1781156846,2527461376,2566107136
1781156847,2527490048,2566107136
1781156848,2527506432,2566107136
1781156849,2526969856,2566107136
1781156850,2527543296,2566107136
1781156851,2527629312,2566107136
1781156852,2527907840,2566107136
1781156853,2527662080,2566107136
1781156854,2527936512,2566107136
1781156855,2528092160,2566107136
1781156856,2527928320,2566107136
1781156857,2528321536,2566107136
1781156858,2527682560,2566107136
1781156859,2527666176,2566107136
1781156860,2528346112,2566107136
1781156861,2527842304,2566107136
1781156862,2527236096,2566107136
1781156863,2527027200,2566107136
1781156864,2526998528,2566107136
1781156865,2527248384,2566107136
1781156866,2526978048,2566107136
1781156867,2526986240,2566107136
1781156868,2527125504,2566107136
1781156869,2527240192,2566107136
1781156870,2527760384,2566107136
1781156871,2527637504,2566107136
1781156872,2527105024,2566107136
1781156873,2527240192,2566107136
1781156874,2527244288,2566107136
1781156875,2526994432,2566107136
1781156876,2527105024,2566107136
1781156877,2527363072,2566107136
1781156878,2527260672,2566107136
1781156879,2527510528,2566107136
1781156880,2527072256,2566107136
1781156881,2527404032,2566107136
1781156882,2527318016,2566107136
1781156883,2527068160,2566107136
1781156884,2527035392,2566107136
1781156885,2527494144,2566107136
1781156886,2527092736,2566107136
1781156887,2527088640,2566107136
1781156888,2527092736,2566107136
1781156889,2527358976,2566107136
1781156890,2527780864,2566107136
1781156891,2527170560,2566107136
1781156892,2527780864,2566107136
1781156893,2527641600,2566107136
1781156894,2527125504,2566107136
1781156895,2527514624,2566107136
1781156896,2527363072,2566107136
1781156897,2527137792,2566107136
1781156898,2527379456,2566107136
1781156899,2527289344,2566107136
1781156900,2527035392,2566107136
1781156901,2527834112,2566107136
1781156902,2527039488,2566107136
1781156903,2527690752,2566107136
1781156904,2527027200,2566107136
1781156905,2527039488,2566107136
1781156906,2527539200,2566107136
1781156907,2527494144,2566107136
1781156908,2527899648,2566107136
1781156909,2527371264,2566107136
1781156910,2527117312,2566107136
1781156911,2527404032,2566107136
1781156912,2527121408,2566107136
1781156913,2527232000,2566107136
1781156914,2527100928,2566107136
1781156915,2527387648,2566107136
1781156916,2527387648,2566107136
1781156917,2527309824,2566107136
1781156918,2527707136,2566107136
1781156920,2527043584,2566107136
1781156921,2527326208,2566107136
1781156922,2527047680,2566107136
1781156923,2527076352,2566107136
1781156924,2527211520,2566107136
1781156925,2527313920,2566107136
1781156926,2527092736,2566107136
1781156927,2527289344,2566107136
1781156928,2527088640,2566107136
1781156929,2527895552,2566107136
1781156930,2527567872,2566107136
1781156931,2527436800,2566107136
1781156932,2527440896,2566107136
1781156933,2527686656,2566107136
1781156934,2527436800,2566107136
1781156935,2527436800,2566107136
1781156936,2527444992,2566107136
1781156937,2527846400,2566107136
1781156938,2527698944,2566107136
1781156939,2527707136,2566107136
1781156940,2527432704,2566107136
1781156941,2527068160,2566107136
1781156942,2527326208,2566107136
1781156943,2527092736,2566107136
1781156944,2527092736,2566107136
1781156945,2527105024,2566107136
1781156946,2527109120,2566107136
1781156947,2527105024,2566107136
1781156948,2527625216,2566107136
1781156949,2527346688,2566107136
1781156950,2527543296,2566107136
1781156951,2527109120,2566107136
1781156952,2527502336,2566107136
1781156953,2527363072,2566107136
1781156954,2527760384,2566107136
1781156955,2527625216,2566107136
1781156956,2527109120,2566107136
1781156957,2527129600,2566107136
1781156958,2527113216,2566107136
1781156959,2527633408,2566107136
1781156960,2527780864,2566107136
1781156961,2527633408,2566107136
1781156962,2527105024,2566107136
1781156963,2527260672,2566107136
1781156964,2527109120,2566107136
1781156965,2527105024,2566107136
1781156966,2527109120,2566107136
1781156967,2527510528,2566107136
1781156968,2527367168,2566107136
1781156969,2527379456,2566107136
1781156970,2527387648,2566107136
1781156971,2527117312,2566107136
1781156972,2527371264,2566107136
1781156973,2527502336,2566107136
1781156974,2527117312,2566107136
1781156975,2527113216,2566107136
1781156976,2527391744,2566107136
1781156977,2527510528,2566107136
1781156978,2527629312,2566107136
1781156979,2527494144,2566107136
1781156980,2527252480,2566107136
1781156981,2527768576,2566107136
1781156982,2527539200,2566107136
1781156983,2528043008,2566107136
1781156984,2527768576,2566107136
1781156985,2527522816,2566107136
1781156986,2527911936,2566107136
1781156987,2527662080,2566107136
1781156988,2527789056,2566107136
1781156989,2527399936,2566107136
1781156990,2527830016,2566107136
1781156991,2527670272,2566107136
1781156992,2527809536,2566107136
1781156993,2527207424,2566107136
1781156994,2527870976,2566107136
1781156995,2527502336,2566107136
1781156996,2528362496,2566107136
1781156997,2527465472,2566107136
1781156998,2527563776,2566107136
1781156999,2527580160,2566107136
1781157000,2527338496,2566107136
1781157001,2527211520,2566107136
1781157002,2527453184,2566107136
1781157003,2527203328,2566107136
1781157004,2527211520,2566107136
1781157005,2527227904,2566107136
1781157006,2527985664,2566107136
1781157007,2527203328,2566107136
1781157008,2527318016,2566107136
1781157009,2527334400,2566107136
1781157010,2527854592,2566107136
1781157011,2527211520,2566107136
1781157012,2527207424,2566107136
1781157013,2527473664,2566107136
1781157014,2527469568,2566107136
1781157015,2527604736,2566107136
1781157016,2527461376,2566107136
1781157017,2527465472,2566107136
1781157018,2527768576,2566107136
1781157019,2527215616,2566107136
1781157020,2527776768,2566107136
1781157021,2527219712,2566107136
1781157022,2527608832,2566107136
1781157023,2527215616,2566107136
1781157024,2527215616,2566107136
1781157025,2527727616,2566107136
1781157026,2527477760,2566107136
1781157027,2527735808,2566107136
1781157028,2527211520,2566107136
1781157029,2527739904,2566107136
1781157030,2527350784,2566107136
1781157031,2527211520,2566107136
1781157032,2527625216,2566107136
1781157033,2527682560,2566107136
1781157034,2527506432,2566107136
1781157035,2527518720,2566107136
1781157036,2527506432,2566107136
1781157037,2527772672,2566107136
1781157038,2527641600,2566107136
1781157039,2527510528,2566107136
1781157040,2527379456,2566107136
1781157041,2527387648,2566107136
1781157042,2527666176,2566107136
1781157043,2527272960,2566107136
1781157044,2527653888,2566107136
1781157045,2544140288,2566107136
1781157046,2543435776,2566107136
1781157047,2543702016,2566107136
1781157049,2543779840,2566107136
1781157050,2545356800,2566107136
1781157051,2544369664,2566107136
1781157052,2543460352,2566107136
1781157053,2543726592,2566107136
1781157054,2543714304,2566107136
1781157055,2543448064,2566107136
1781157056,2528690176,2566107136
1781157057,2528927744,2566107136
1781157058,2528669696,2566107136
1781157059,2528927744,2566107136
1781157060,2529325056,2566107136
1781157061,2528681984,2566107136
1781157062,2528690176,2566107136
1781157063,2628091904,2628374528
1781157064,2646740992,2686640128
1781157065,2646720512,2686640128
1781157066,2647351296,2686640128
1781157067,2646843392,2686640128
1781157068,2646945792,2686640128
1781157069,2646708224,2686640128
1781157070,2646667264,2686640128
1781157071,2646671360,2686640128
1781157072,2646667264,2686640128
1781157073,2646409216,2686640128
1781157074,2659209216,2686640128
1781157075,2640596992,2686640128
1781157076,2640674816,2686640128
1781157077,2641707008,2686640128
1781157078,2640789504,2686640128
1781157079,2640818176,2686640128
1781157080,2640842752,2686640128
1781157081,2640588800,2686640128
1781157082,2640584704,2686640128
1781157083,2640846848,2686640128
1781157084,2640433152,2686640128
1781157085,2626490368,2686640128
1781157086,2626486272,2686640128
1781157087,2626490368,2686640128
1781157088,2626482176,2686640128
1781157089,2626478080,2686640128
1781157090,2626486272,2686640128
1781157091,2626478080,2686640128
1781157092,2626482176,2686640128
1781157093,2626478080,2686640128
1781157094,2626482176,2686640128
1781157095,2626486272,2686640128
1781157096,2626482176,2686640128
1781157097,2626473984,2686640128
1781157098,2626478080,2686640128
1781157099,2626482176,2686640128
1781157100,2626473984,2686640128
1781157101,2626478080,2686640128
1781157102,2626473984,2686640128
1781157103,2626473984,2686640128
1781157104,2626486272,2686640128
1781157105,2626482176,2686640128
1781157106,2626486272,2686640128
1781157107,2626490368,2686640128
1781157108,2626486272,2686640128
1781157109,2626482176,2686640128
1781157110,2626486272,2686640128
1781157111,2626490368,2686640128
1781157112,2626490368,2686640128
1781157113,2626482176,2686640128
1781157114,2626736128,2686640128
1781157115,2626486272,2686640128
1781157116,2626482176,2686640128
1781157117,2626486272,2686640128
1781157118,2626486272,2686640128
1781157119,2626490368,2686640128
1781157120,2626457600,2686640128
1781157121,2626482176,2686640128
1781157122,2626478080,2686640128
1781157123,2626723840,2686640128
1781157124,2626478080,2686640128
1781157125,2626482176,2686640128
1781157126,2626777088,2686640128
1781157127,2626514944,2686640128
1781157128,2626523136,2686640128
1781157129,2626478080,2686640128
1781157130,2626482176,2686640128
1781157131,2626736128,2686640128
1781157132,2626740224,2686640128
1781157133,2626740224,2686640128
1781157134,2626732032,2686640128
1781157135,2626473984,2686640128
1781157136,2626482176,2686640128
1781157137,2626478080,2686640128
1781157138,2626478080,2686640128
1781157139,2626482176,2686640128
1781157141,2626736128,2686640128
1781157142,2626994176,2686640128
1781157143,2626744320,2686640128
1781157144,2626478080,2686640128
1781157145,2626486272,2686640128
1781157146,2626482176,2686640128
1781157147,2626740224,2686640128
1781157148,2626490368,2686640128
1781157149,2626449408,2686640128
1781157150,2626478080,2686640128
1781157151,2626486272,2686640128
1781157152,2626478080,2686640128
1781157153,2626478080,2686640128
1781157154,2626490368,2686640128
1781157155,2640691200,2686640128
1781157156,2640670720,2686640128
1781157157,2640687104,2686640128
